batch,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,kept
5,1689993,-2.1635,40.6,29.29,-68.5,10,0.0,1
5,1690719,-2.7719,40.6,29.29,-68.0,10,0.0,1
5,1691445,-2.7269,40.6,29.29,-68.0,10,0.0,1
5,1692171,-3.3353,40.6,29.29,-62.5,10,0.0,1
5,1692897,-2.8846,39.6,29.29,-62.0,10,0.0,1
5,1693623,-1.7353,40.6,29.30,-62.5,10,0.0,1
5,1694349,-1.7353,39.6,29.29,-62.5,10,0.0,1
5,1695075,-1.5099,39.6,29.29,-68.5,10,0.0,1
5,1695801,-2.1635,39.6,29.29,-68.0,10,0.0,1
5,1696527,-2.2987,39.6,29.29,-68.0,10,0.0,1
5,1697253,-2.4790,40.6,29.30,-68.5,10,0.0,1
5,1697979,-2.3888,40.6,29.29,-62.5,10,0.0,1
5,1698705,-1.9606,39.6,29.29,-62.0,10,0.0,1
5,1699431,-2.2311,39.6,29.29,-68.5,10,0.0,1
5,1700157,-1.8705,39.6,29.29,-68.5,10,0.0,1
5,1700883,-2.7269,39.6,29.29,-62.5,10,0.0,1
5,1701609,-3.0424,38.6,29.29,-62.5,10,0.0,1
5,1702335,-2.3663,39.6,29.29,-62.5,10,0.0,1
5,1703061,-2.5916,40.6,29.29,-68.5,10,0.0,1
5,1703787,-3.4931,39.6,29.30,-62.5,10,0.0,1
5,1704513,-2.1184,39.6,29.29,-62.5,10,0.0,1
5,1705239,-3.0874,39.6,29.30,-62.5,10,0.0,1
5,1705965,-2.4114,39.6,29.30,-62.5,10,0.0,1
5,1706691,-2.1860,38.6,29.29,-68.5,10,0.0,1
5,1707417,-1.4423,39.6,29.29,-62.5,10,0.0,1
5,1708143,-3.1100,39.6,29.29,-62.0,10,0.0,1
5,1708869,-3.8086,39.6,29.29,-62.0,10,0.0,1
5,1709595,-2.3212,39.6,29.29,-68.5,10,0.0,1
5,1710321,-2.2987,39.6,29.29,-68.0,10,0.0,1
5,1711047,-3.4480,40.6,29.29,-62.0,10,0.0,1
5,1711773,-2.7719,40.6,29.29,-62.0,10,0.0,1
5,1712499,-3.1325,39.6,29.29,-62.5,10,0.0,1
5,1713225,-2.1860,39.6,29.29,-62.0,10,0.0,1
5,1713951,-2.2761,39.6,29.29,-68.0,10,0.0,1
5,1714677,-1.8930,39.6,29.29,-68.5,10,0.0,1
5,1715403,-2.4790,39.6,29.29,-62.5,10,0.0,1
5,1716129,-2.4790,39.6,29.29,-62.5,10,0.0,1
5,1716855,-1.8705,39.6,29.30,-62.5,10,0.0,1
5,1717581,-2.2536,39.6,29.29,-62.5,10,0.0,1
5,1718307,-2.1635,40.6,29.29,-68.5,10,0.0,1
5,1719033,-2.2085,39.6,29.29,-68.5,10,0.0,1
5,1719759,-2.6142,40.6,29.30,-68.0,10,0.0,1
5,1720485,-3.0424,40.6,29.29,-62.5,10,0.0,1
5,1721211,-3.2001,40.6,29.29,-68.0,10,0.0,1
5,1721937,-1.8930,40.6,29.29,-62.0,10,0.0,1
5,1722663,-2.2761,40.6,29.29,-62.5,10,0.0,1
5,1723389,-1.7127,40.6,29.29,-67.5,10,0.0,1
5,1724115,-1.7127,40.6,29.30,-67.5,10,0.0,1
5,1724841,-2.3437,40.6,29.30,-62.5,10,0.0,1
5,1725567,-1.8254,40.6,29.30,-68.5,10,0.0,1
5,1726293,-2.6593,40.6,29.30,-62.5,10,0.0,1
5,1727019,-2.7043,40.6,29.30,-68.0,10,0.0,1
5,1727745,-2.3212,40.6,29.30,-62.5,10,0.0,1
5,1728471,-1.8480,39.6,29.30,-68.0,10,0.0,1
5,1729197,-2.4790,39.6,29.30,-68.5,10,0.0,1
5,1729923,-2.7269,38.6,29.30,-62.5,10,0.0,1
5,1730649,-2.4339,39.6,29.30,-62.0,10,0.0,1
5,1731375,-3.3579,39.6,29.30,-62.5,10,0.0,1
5,1732101,-3.3579,39.6,29.30,-62.5,10,0.0,1
5,1732827,-1.6226,39.6,29.30,-62.5,10,0.0,1
5,1733553,-2.2987,39.6,29.30,-68.5,10,0.0,1
5,1734279,-1.8254,40.6,29.30,-68.0,10,0.0,1
5,1735005,-2.4790,39.6,29.29,-68.0,10,0.0,1
5,1735731,-2.4114,39.6,29.30,-68.5,10,0.0,1
5,1736457,-3.0424,40.6,29.30,-62.5,10,0.0,1
5,1737183,-1.5775,40.6,29.29,-68.5,10,0.0,1
5,1737909,-1.6226,40.6,29.30,-62.5,10,0.0,1
5,1738635,-2.0508,40.6,29.30,-68.5,10,0.0,1
5,1739361,-2.9522,39.6,29.30,-62.5,10,0.0,1
5,1740087,-2.9522,39.6,29.29,-62.5,10,0.0,1
5,1740813,-1.7127,40.6,29.30,-62.5,10,0.0,1
5,1741539,-2.0733,39.6,29.30,-68.5,10,0.0,1
5,1742265,-2.4339,39.6,29.30,-68.5,10,0.0,1
5,1742991,-1.8930,40.6,29.29,-62.5,10,0.0,1
5,1743717,-2.3888,39.6,29.30,-62.5,10,0.0,1
5,1744443,-1.6902,39.6,29.30,-68.5,10,0.0,1
5,1745169,-2.2085,40.6,29.29,-62.0,10,0.0,1
5,1745895,-2.1184,40.6,29.30,-62.5,10,0.0,1
5,1746621,-1.7578,40.6,29.30,-62.5,10,0.0,1
5,1747347,-1.4423,40.6,29.30,-62.5,10,0.0,1
5,1748073,-1.4423,39.6,29.30,-62.5,10,0.0,1
5,1748799,-2.0508,39.6,29.30,-68.5,10,0.0,1
5,1749525,-2.0282,39.6,29.29,-62.5,10,0.0,1
5,1750251,-1.2620,40.6,29.30,-62.0,10,0.0,1
5,1750977,-2.2311,39.6,29.30,-68.0,10,0.0,1
5,1751703,-1.5099,39.6,29.29,-62.5,10,0.0,1
5,1752429,-1.7127,39.6,29.30,-62.5,10,0.0,1
5,1753155,-2.4339,39.6,29.30,-62.5,10,0.0,1
5,1753881,-2.2987,39.6,29.30,-62.5,10,0.0,1
5,1754607,-2.2761,40.6,29.30,-62.5,10,0.0,1
5,1755333,-2.5015,40.6,29.30,-62.0,10,0.0,1
5,1756059,-1.6902,39.6,29.30,-62.0,10,0.0,1
5,1756785,-1.7578,39.6,29.30,-62.5,10,0.0,1
5,1757511,-1.4423,40.6,29.30,-68.0,10,0.0,1
5,1758237,-1.9156,40.6,29.30,-62.5,10,0.0,1
5,1758963,-2.1860,40.6,29.30,-62.0,10,0.0,1
5,1759689,-2.2987,40.6,29.30,-62.5,10,0.0,1
5,1760415,-1.6677,40.6,29.30,-68.0,10,0.0,1
5,1761141,-3.4029,40.6,29.30,-62.5,10,0.0,1
5,1761867,-2.4564,39.6,29.30,-68.5,10,0.0,1
5,1762593,-1.9156,40.6,29.30,-62.5,10,0.0,1
5,1763319,-3.2452,40.6,29.30,-68.5,10,0.0,1
5,1764045,-2.5240,40.6,29.30,-62.0,10,0.0,1
5,1764771,-3.1550,39.6,29.31,-62.5,10,0.0,1
5,1765497,-2.9748,39.6,29.30,-62.5,10,0.0,1
5,1766223,-2.6593,39.6,29.30,-62.5,10,0.0,1
5,1766949,-1.9606,39.6,29.31,-62.5,10,0.0,1
5,1767675,-2.0959,39.6,29.30,-62.5,10,0.0,1
5,1768401,-2.8170,39.6,29.30,-68.0,10,0.0,1
5,1769127,-1.4423,39.6,29.31,-68.5,10,0.0,1
5,1769853,3.6959,40.6,29.31,-33.5,10,0.0,0
5,1770579,-2.3437,40.6,29.31,-62.5,10,0.0,1
5,1771305,-3.3579,39.6,29.31,-62.5,10,0.0,1
5,1772031,-1.5325,39.6,29.31,-68.5,10,0.0,1
5,1772757,-3.1100,39.6,29.31,-62.0,10,0.0,1
5,1773483,-2.1184,39.6,29.31,-62.5,10,0.0,1
5,1774209,-1.6677,40.6,29.31,-62.5,10,0.0,1
5,1774935,-2.5916,39.6,29.31,-62.5,10,0.0,1
5,1775661,-3.3128,39.6,29.31,-68.5,10,0.0,1
5,1776387,-2.9522,39.6,29.31,-68.5,10,0.0,1
5,1777113,-3.2227,39.6,29.31,-62.5,10,0.0,1
5,1777839,-3.2227,40.6,29.31,-62.5,10,0.0,1
5,1778565,-2.3212,40.6,29.31,-62.0,10,0.0,1
5,1779291,-2.2761,40.6,29.30,-62.5,10,0.0,1
5,1780017,-1.7353,40.6,29.31,-68.0,10,0.0,1
5,1780743,-2.2311,40.6,29.30,-62.5,10,0.0,1
5,1781469,-3.1550,39.6,29.30,-62.5,10,0.0,1
5,1782195,-2.0057,39.6,29.31,-68.5,10,0.0,1
5,1782921,-2.5015,40.6,29.31,-68.5,10,0.0,1
5,1783647,-3.0649,40.6,29.30,-62.5,10,0.0,1
5,1784373,-2.0733,40.6,29.30,-68.5,10,0.0,1
5,1785099,-1.6677,40.6,29.30,-68.5,10,0.0,1
5,1785825,-1.6677,40.6,29.31,-68.5,10,0.0,1
5,1786551,-2.3212,40.6,29.31,-62.5,10,0.0,1
5,1787277,-1.7127,40.6,29.30,-61.5,10,0.0,1
5,1788003,-2.4339,39.6,29.31,-68.0,10,0.0,1
5,1788729,-2.7043,40.6,29.31,-68.5,10,0.0,1
5,1789455,-2.0733,40.6,29.30,-68.0,10,0.0,1
5,1790181,-2.2085,40.6,29.30,-62.5,10,0.0,1
5,1790907,-2.5240,39.6,29.31,-62.5,10,0.0,1
5,1791633,-1.9832,40.6,29.31,-68.5,10,0.0,1
5,1792359,-2.5240,40.6,29.31,-68.0,10,0.0,1
5,1793085,-3.1100,39.6,29.31,-62.5,10,0.0,1
5,1793811,-3.1100,39.6,29.31,-62.5,10,0.0,1
5,1794537,-2.1860,39.6,29.31,-62.5,10,0.0,1
5,1795263,-2.4790,39.6,29.31,-62.5,10,0.0,1
5,1795989,-2.5015,39.6,29.31,-62.5,10,0.0,1
5,1796715,-2.4564,39.6,29.31,-62.0,10,0.0,1
5,1797441,-2.4339,39.6,29.31,-68.5,10,0.0,1
5,1798167,-2.5240,39.6,29.31,-68.0,10,0.0,1
5,1798893,-2.3888,40.6,29.31,-68.0,10,0.0,1
5,1799619,-2.4114,40.6,29.31,-62.5,10,0.0,1
5,1800345,-2.1184,40.6,29.31,-68.0,10,0.0,1
5,1801071,-2.2761,40.6,29.31,-68.0,10,0.0,1
5,1801797,-2.2761,40.6,29.31,-68.0,10,0.0,1
5,1802523,-1.7803,40.6,29.31,-68.0,10,0.0,1
5,1803249,-2.2311,39.6,29.31,-68.0,10,0.0,1
5,1803975,-2.7494,39.6,29.30,-62.5,10,0.0,1
5,1804701,-3.0649,39.6,29.31,-62.0,10,0.0,1
5,1805427,-2.5691,40.6,29.31,-68.0,10,0.0,1
5,1806153,-2.5015,40.6,29.31,-62.5,10,0.0,1
5,1806879,-1.7578,40.6,29.31,-68.0,10,0.0,1
5,1807605,-2.2085,40.6,29.31,-62.0,10,0.0,1
5,1808331,-2.7494,40.6,29.31,-68.5,10,0.0,1
5,1809057,-1.6451,40.6,29.31,-62.0,10,0.0,1
5,1809783,-1.6451,40.6,29.31,-62.0,10,0.0,1
5,1810509,-1.1944,40.6,29.31,-62.5,10,0.0,1
5,1811235,-2.2761,40.6,29.32,-68.0,10,0.0,1
5,1811961,-1.5775,39.6,29.32,-62.5,10,0.0,1
5,1812687,-2.0733,39.6,29.32,-63.0,10,0.0,1
5,1813413,-2.2761,39.6,29.31,-62.5,10,0.0,1
5,1814139,-2.5015,39.6,29.31,-62.5,10,0.0,1
5,1814865,-2.6367,39.6,29.31,-62.5,10,0.0,1
5,1815591,-2.7494,40.6,29.31,-62.0,10,0.0,1
5,1816317,-2.4339,39.6,29.31,-62.5,10,0.0,1
5,1817043,-2.2085,39.6,29.31,-62.0,10,0.0,1
5,1817769,-1.7803,39.6,29.31,-62.5,10,0.0,1
5,1818495,-2.2987,40.6,29.31,-68.0,10,0.0,1
5,1819221,-2.6593,40.6,29.31,-62.0,10,0.0,1
5,1819947,-2.5916,40.6,29.31,-68.5,10,0.0,1
5,1820673,-2.3437,39.6,29.31,-62.0,10,0.0,1
5,1821399,-2.7043,40.6,29.31,-62.0,10,0.0,1
5,1822125,-1.5099,39.6,29.31,-68.5,10,0.0,1
5,1822851,-2.4564,39.6,29.31,-68.0,10,0.0,1
5,1823577,-43.5622,39.6,29.31,-62.5,10,0.0,0
5,1824303,-2.7043,39.6,29.31,-62.5,10,0.0,1
5,1825029,-2.9072,40.6,29.31,-62.5,10,0.0,1
5,1825755,-2.3437,40.6,29.30,-62.5,10,0.0,1
5,1826481,-1.4648,39.6,29.31,-62.0,10,0.0,1
5,1827207,-1.5099,39.6,29.30,-68.5,10,0.0,1
5,1827933,-2.1635,39.6,29.31,-62.5,10,0.0,1
5,1828659,-2.6367,39.6,29.31,-68.0,10,0.0,1
5,1829385,-2.4564,39.6,29.31,-62.5,10,0.0,1
5,1830111,-2.5240,39.6,29.31,-62.5,10,0.0,1
5,1830837,-2.3888,39.6,29.30,-62.5,10,0.0,1
5,1831563,-2.3888,39.6,29.31,-62.5,10,0.0,1
5,1832289,-2.0282,40.6,29.31,-68.5,10,0.0,1
5,1833015,-1.4874,40.6,29.31,-62.5,10,0.0,1
5,1833741,-2.1635,40.6,29.31,-68.5,10,0.0,1
5,1834467,-1.6677,40.6,29.31,-62.5,10,0.0,1
5,1835193,-2.5466,39.6,29.31,-68.0,10,0.0,1
5,1835919,-1.9381,39.6,29.31,-62.5,10,0.0,1
5,1836645,-2.3663,39.6,29.31,-68.5,10,0.0,1
5,1837371,-2.7719,40.6,29.31,-62.5,10,0.0,1
5,1838097,-2.5466,39.6,29.31,-62.5,10,0.0,1
5,1838823,-1.6902,40.6,29.31,-68.5,10,0.0,1
5,1839549,-1.6902,40.6,29.31,-68.5,10,0.0,1
5,1840275,-1.8930,39.6,29.31,-62.5,10,0.0,1
5,1841001,-2.1635,40.6,29.30,-62.5,10,0.0,1
5,1841727,-1.8029,40.6,29.31,-68.5,10,0.0,1
5,1842453,-2.2761,39.6,29.31,-68.0,10,0.0,1
5,1843179,-2.3437,39.6,29.31,-62.0,10,0.0,1
5,1843905,-2.4114,39.6,29.31,-68.5,10,0.0,1
5,1844631,-2.3212,39.6,29.31,-68.5,10,0.0,1
5,1845357,-2.5240,40.6,29.32,-62.5,10,0.0,1
5,1846083,-2.8170,39.6,29.31,-62.5,10,0.0,1
5,1846809,-2.1860,39.6,29.32,-62.5,10,0.0,1
5,1847535,-2.1860,39.6,29.32,-62.5,10,0.0,1
5,1848261,-3.2903,39.6,29.31,-62.0,10,0.0,1
5,1848987,-2.4790,39.6,29.31,-68.0,10,0.0,1
5,1849713,-1.9156,39.6,29.31,-68.5,10,0.0,1
5,1850439,-2.1184,39.6,29.32,-68.5,10,0.0,1
5,1851165,-2.4564,40.6,29.31,-68.0,10,0.0,1
5,1851891,-3.0649,40.6,29.31,-68.5,10,0.0,1
5,1852617,-1.8480,40.6,29.31,-62.5,10,0.0,1
5,1853343,-2.8395,40.6,29.31,-68.5,10,0.0,1
5,1854069,-1.7127,40.6,29.31,-62.5,10,0.0,1
5,1854795,-3.0198,40.6,29.31,-62.5,10,0.0,1
5,1855521,-3.0198,40.6,29.31,-62.5,10,0.0,1
5,1856247,-2.9973,39.6,29.31,-62.5,10,0.0,1
5,1856973,-1.4423,39.6,29.32,-62.5,10,0.0,1
5,1857699,-2.5466,39.6,29.31,-68.0,10,0.0,1
5,1858425,-2.8395,39.6,29.31,-62.5,10,0.0,1
5,1859151,-2.8395,39.6,29.32,-68.5,10,0.0,1
5,1859877,-3.0874,40.6,29.32,-62.0,10,0.0,1
5,1860603,-2.6593,40.6,29.32,-62.5,10,0.0,1
5,1861329,-2.4339,40.6,29.32,-68.5,10,0.0,1
5,1862055,-2.3437,40.6,29.31,-68.0,10,0.0,1
5,1862781,-2.0057,40.6,29.31,-62.5,10,0.0,1
5,1863507,-2.0057,40.6,29.31,-62.5,10,0.0,1
5,1864233,-2.7945,40.6,29.32,-62.5,10,0.0,1
5,1864959,-1.7353,39.6,29.31,-62.5,10,0.0,1
5,1865685,-2.0959,40.6,29.31,-68.5,10,0.0,1
5,1866411,-2.2761,39.6,29.31,-68.0,10,0.0,1
5,1867137,-1.4198,39.6,29.31,-68.0,10,0.0,1
5,1867863,-3.4480,40.6,29.31,-62.5,10,0.0,1
5,1868589,-2.5240,40.6,29.31,-68.5,10,0.0,1
5,1869315,-2.2761,39.6,29.31,-62.0,10,0.0,1
5,1870041,-1.2169,39.6,29.32,-68.0,10,0.0,1
5,1870767,-2.9748,40.6,29.31,-68.5,10,0.0,1
5,1871493,-3.2452,40.6,29.31,-62.0,10,0.0,1
5,1872219,-1.7127,39.6,29.31,-68.0,10,0.0,1
5,1872945,-2.2536,39.6,29.32,-62.5,10,0.0,1
5,1873671,-2.5916,40.6,29.32,-68.5,10,0.0,1
5,1874397,-2.9072,40.6,29.32,-62.5,10,0.0,1
5,1875123,-1.8705,40.6,29.32,-62.5,10,0.0,1
5,1875849,-2.5691,40.6,29.31,-62.5,10,0.0,1
5,1876575,-2.1184,40.6,29.32,-62.5,10,0.0,1
5,1877301,-5.7242,40.6,29.32,-62.0,10,0.0,0
5,1878027,-3.3804,40.6,29.31,-62.5,10,0.0,1
5,1878753,-1.4874,40.6,29.32,-62.5,10,0.0,1
5,1879479,-2.4339,39.6,29.32,-68.0,10,0.0,1
5,1880205,-2.5691,39.6,29.31,-68.0,10,0.0,1
5,1880931,-3.0649,40.6,29.32,-62.5,10,0.0,1
5,1881657,-2.9522,40.6,29.32,-62.5,10,0.0,1
5,1882383,-3.3128,40.6,29.32,-62.5,10,0.0,1
5,1883109,-2.6142,40.6,29.32,-68.5,10,0.0,1
5,1883835,-2.4564,40.6,29.31,-68.0,10,0.0,1
5,1884561,-2.1860,39.6,29.32,-67.5,10,0.0,1
5,1885287,-2.1860,39.6,29.32,-67.5,10,0.0,1
5,1886013,-3.2001,39.6,29.32,-68.5,10,0.0,1
5,1886739,-2.5691,39.6,29.32,-62.5,10,0.0,1
5,1887465,-3.2452,39.6,29.31,-62.5,10,0.0,1
5,1888191,-2.9748,39.6,29.31,-62.5,10,0.0,1
5,1888917,-3.1100,39.6,29.32,-62.5,10,0.0,1
5,1889643,-2.7269,39.6,29.32,-68.0,10,0.0,1
5,1890369,-1.8705,39.6,29.32,-62.5,10,0.0,1
5,1891095,-1.8254,39.6,29.32,-68.5,10,0.0,1
5,1891821,-2.4564,39.6,29.32,-62.0,10,0.0,1
5,1892547,-2.1860,39.6,29.32,-62.5,10,0.0,1
5,1893273,-2.1860,39.6,29.32,-62.5,10,0.0,1
5,1893999,-1.5775,40.6,29.31,-68.5,10,0.0,1
5,1894725,-1.7803,40.6,29.32,-68.5,10,0.0,1
5,1895451,-3.0874,39.6,29.32,-62.5,10,0.0,1
5,1896177,-2.4114,40.6,29.32,-68.5,10,0.0,1
5,1896903,-3.2001,40.6,29.32,-62.5,10,0.0,1
5,1897629,-1.8930,40.6,29.32,-68.0,10,0.0,1
5,1898355,-3.2903,40.6,29.32,-62.0,10,0.0,1
5,1899081,-2.2536,40.6,29.32,-62.5,10,0.0,1
5,1899807,-3.0874,40.6,29.32,-62.5,10,0.0,1
5,1900533,-1.7127,40.6,29.32,-62.5,10,0.0,1
5,1901259,-1.7127,39.6,29.32,-62.5,10,0.0,1
5,1901985,-2.5466,39.6,29.32,-62.5,10,0.0,1
5,1902711,-2.8170,39.6,29.32,-62.5,10,0.0,1
5,1903437,-2.7719,40.6,29.32,-62.5,10,0.0,1
5,1904163,-2.4114,39.6,29.32,-62.5,10,0.0,1
5,1904889,-2.4564,40.6,29.32,-62.5,10,0.0,1
5,1905615,-2.3888,40.6,29.32,-62.5,10,0.0,1
5,1906341,-1.3296,40.6,29.32,-68.5,10,0.0,1
5,1907067,-3.1325,39.6,29.32,-68.0,10,0.0,1
5,1907793,-1.5325,39.6,29.32,-62.5,10,0.0,1
5,1908519,-1.7803,40.6,29.32,-62.5,10,0.0,1
5,1909245,-1.7803,40.6,29.32,-62.5,10,0.0,1
5,1909971,-2.0508,39.6,29.32,-68.5,10,0.0,1
5,1910697,-3.0874,40.6,29.32,-62.5,10,0.0,1
5,1911423,-3.3353,40.6,29.32,-62.5,10,0.0,1
5,1912149,-2.2761,40.6,29.32,-68.5,10,0.0,1
5,1912875,-1.6001,40.6,29.32,-62.5,10,0.0,1
5,1913601,-2.9973,40.6,29.32,-68.5,10,0.0,1
5,1914327,-3.0198,40.6,29.32,-68.0,10,0.0,1
5,1915053,-2.5466,40.6,29.33,-62.5,10,0.0,1
5,1915779,-1.3972,40.6,29.33,-62.5,10,0.0,1
5,1916505,-3.3128,40.6,29.33,-68.0,10,0.0,1
5,1917231,-3.3128,40.6,29.33,-68.0,10,0.0,1
5,1917957,-2.3663,40.6,29.33,-62.5,10,0.0,1
5,1918683,-2.2085,40.6,29.33,-62.5,10,0.0,1
5,1919409,-1.8029,40.6,29.33,-62.5,10,0.0,1
5,1920135,-2.0733,40.6,29.33,-68.0,10,0.0,1
5,1920861,-2.3212,40.6,29.33,-62.5,10,0.0,1
5,1921587,-3.2452,39.6,29.33,-68.0,10,0.0,1
5,1922313,-1.4874,40.6,29.32,-62.5,10,0.0,1
5,1923039,-1.7803,40.6,29.32,-68.5,10,0.0,1
5,1923765,-1.5550,39.6,29.32,-68.5,10,0.0,1
5,1924491,-2.3888,39.6,29.33,-62.5,10,0.0,1
5,1925217,-1.2169,39.6,29.32,-62.5,10,0.0,1
5,1925943,-2.4339,39.6,29.32,-68.5,10,0.0,1
5,1926669,-3.0874,39.6,29.32,-68.5,10,0.0,1
5,1927395,-2.3212,39.6,29.33,-62.5,10,0.0,1
5,1928121,-3.2677,39.6,29.32,-62.5,10,0.0,1
5,1928847,-2.2987,39.6,29.32,-68.0,10,0.0,1
5,1929573,-2.6367,40.6,29.33,-62.5,10,0.0,1
5,1930299,-1.5325,39.6,29.33,-68.0,10,0.0,1
5,1931025,-3.1776,40.6,29.33,-62.5,10,0.0,1
5,1931751,-2.8170,40.6,29.33,-62.0,10,0.0,1
5,1932477,-2.8846,39.6,29.32,-62.5,10,0.0,1
5,1933203,-2.4790,40.6,29.32,-62.5,10,0.0,1
5,1933929,-3.6959,39.6,29.32,-68.5,10,0.0,1
5,1934655,-1.6677,39.6,29.33,-68.0,10,0.0,1
5,1935381,-2.2536,39.6,29.32,-68.5,10,0.0,1
5,1936107,-1.7803,39.6,29.33,-62.0,10,0.0,1
5,1936833,-3.0874,39.6,29.32,-62.0,10,0.0,1
5,1937559,-2.5916,39.6,29.33,-68.5,10,0.0,1
5,1938285,-3.0649,40.6,29.33,-62.5,10,0.0,1
5,1939011,-3.0649,39.6,29.32,-62.5,10,0.0,1
5,1939737,-3.2452,40.6,29.32,-62.5,10,0.0,1
5,1940463,-3.0874,39.6,29.32,-68.5,10,0.0,1
5,1941189,-1.2846,39.6,29.32,-62.5,10,0.0,1
5,1941915,-1.9606,39.6,29.32,-62.5,10,0.0,1
5,1942641,-2.7269,39.6,29.33,-68.5,10,0.0,1
5,1943367,-2.8170,39.6,29.32,-62.5,10,0.0,1
5,1944093,-2.0508,39.6,29.32,-68.5,10,0.0,1
5,1944819,-2.0057,40.6,29.32,-62.5,10,0.0,1
6,1945545,-1.6001,40.6,29.32,-68.5,10,0.0,1
6,1946271,-2.0733,40.6,29.33,-62.5,10,0.0,1
6,1946997,-2.0733,40.6,29.32,-62.5,10,0.0,1
6,1947723,-2.0959,39.6,29.32,-68.5,10,0.0,1
6,1948449,-2.1635,39.6,29.32,-68.5,10,0.0,1
6,1949175,-1.9832,39.6,29.32,-68.0,10,0.0,1
6,1949901,-1.4874,39.6,29.32,-62.5,10,0.0,1
6,1950627,-2.0959,39.6,29.33,-68.0,10,0.0,1
6,1951353,-2.1860,39.6,29.32,-62.5,10,0.0,1
6,1952079,-2.6593,39.6,29.32,-68.5,10,0.0,1
6,1952805,-2.0508,40.6,29.32,-68.5,10,0.0,1
6,1953531,-1.9156,40.6,29.32,-62.5,10,0.0,1
6,1954257,-2.8395,40.6,29.33,-62.5,10,0.0,1
6,1954983,-2.8395,40.6,29.32,-62.5,10,0.0,1
6,1955709,-1.8029,40.6,29.33,-62.5,10,0.0,1
6,1956435,-2.4564,39.6,29.32,-62.5,10,0.0,1
6,1957161,-2.1184,40.6,29.32,-62.5,10,0.0,1
6,1957887,-1.8029,39.6,29.33,-62.5,10,0.0,1
6,1958613,-2.9072,39.6,29.32,-62.5,10,0.0,1
6,1959339,-1.6001,39.6,29.33,-62.5,10,0.0,1
6,1960065,-3.1550,39.6,29.33,-62.0,10,0.0,1
6,1960791,-2.2987,39.6,29.33,-68.0,10,0.0,1
6,1961517,-2.4114,38.6,29.33,-68.0,10,0.0,1
6,1962243,-3.4029,39.6,29.33,-62.0,10,0.0,1
6,1962969,-3.4029,39.6,29.33,-62.0,10,0.0,1
6,1963695,-2.4114,39.6,29.33,-68.5,10,0.0,1
6,1964421,-1.4198,39.6,29.33,-68.0,10,0.0,1
6,1965147,-2.2987,39.6,29.33,-68.5,10,0.0,1
6,1965873,-2.7719,39.6,29.32,-68.5,10,0.0,1
6,1966599,-1.9832,39.6,29.32,-62.5,10,0.0,1
6,1967325,-2.5466,40.6,29.32,-68.5,10,0.0,1
6,1968051,-3.3579,40.6,29.33,-62.0,10,0.0,1
6,1968777,-1.7578,39.6,29.33,-62.5,10,0.0,1
6,1969503,-2.2761,39.6,29.33,-68.5,10,0.0,1
6,1970229,-2.1409,40.6,29.32,-62.5,10,0.0,1
6,1970955,-2.1409,40.6,29.33,-62.5,10,0.0,1
6,1971681,-2.7494,40.6,29.32,-62.5,10,0.0,1
6,1972407,-1.4874,40.6,29.33,-62.5,10,0.0,1
6,1973133,-2.0282,40.6,29.33,-62.5,10,0.0,1
6,1973859,-2.7945,40.6,29.33,-68.0,10,0.0,1
6,1974585,-3.1550,40.6,29.33,-62.5,10,0.0,1
6,1975311,-1.3522,39.6,29.33,-68.0,10,0.0,1
6,1976037,-3.1100,39.6,29.33,-68.5,10,0.0,1
6,1976763,-1.9606,39.6,29.33,-62.5,10,0.0,1
6,1977489,-2.8170,39.6,29.33,-68.0,10,0.0,1
6,1978215,-1.7127,39.6,29.33,-68.5,10,0.0,1
6,1978941,-2.7719,40.6,29.33,-62.5,10,0.0,1
6,1979667,-1.8705,40.6,29.33,-68.0,10,0.0,1
6,1980393,-2.5466,40.6,29.33,-62.0,10,0.0,1
6,1981119,-1.7127,40.6,29.33,-62.5,10,0.0,1
6,1981845,-2.5691,40.6,29.33,-62.5,10,0.0,1
6,1982571,-2.1635,39.6,29.33,-62.0,10,0.0,1
6,1983297,-1.5550,39.6,29.33,-62.0,10,0.0,1
6,1984023,-1.8029,39.6,29.33,-62.5,10,0.0,1
6,1984749,-4.8002,40.6,29.33,-62.0,10,0.0,1
6,1985475,-3.4029,40.6,29.33,-62.0,10,0.0,1
6,1986201,-2.1184,39.6,29.33,-68.5,10,0.0,1
6,1986927,-2.0959,39.6,29.33,-68.0,10,0.0,1
6,1987653,-2.2536,40.6,29.33,-68.5,10,0.0,1
6,1988379,-3.2001,40.6,29.33,-62.5,10,0.0,1
6,1989105,-1.2846,40.6,29.33,-62.5,10,0.0,1
6,1989831,-1.3522,40.6,29.33,-62.5,10,0.0,1
6,1990557,-2.7719,40.6,29.33,-68.5,10,0.0,1
6,1991283,-1.7353,40.6,29.33,-62.5,10,0.0,1
6,1992009,-2.7043,40.6,29.33,-68.0,10,0.0,1
6,1992735,-2.7043,40.6,29.33,-68.0,10,0.0,1
6,1993461,-2.5015,40.6,29.33,-62.5,10,0.0,1
6,1994187,-3.2452,40.6,29.33,-62.5,10,0.0,1
6,1994913,-2.8170,40.6,29.33,-62.5,10,0.0,1
6,1995639,-1.7578,40.6,29.33,-68.0,10,0.0,1
