MAC: 9c:13:9e:f1:0a:a8
Uploading stub...
Running stub...
Stub running...
Changing baud rate to 921600
Changed.
Configuring flash size...
Flash will be erased from 0x00000000 to 0x00003fff...
Flash will be erased from 0x00008000 to 0x00008fff...
Flash will be erased from 0x0000e000 to 0x0000ffff...
Flash will be erased from 0x00010000 to 0x0005efff...
SHA digest in image updated
Compressed 15104 bytes to 10430...
Writing at 0x00000000... (100 %)
Wrote 15104 bytes (10430 compressed) at 0x00000000 in 0.2 seconds (effective 736.8 kbit/s)...
Hash of data verified.
Compressed 3072 bytes to 146...
Writing at 0x00008000... (100 %)
Wrote 3072 bytes (146 compressed) at 0x00008000 in 0.0 seconds (effective 855.9 kbit/s)...
Hash of data verified.
Compressed 8192 bytes to 47...
Writing at 0x0000e000... (100 %)
Wrote 8192 bytes (47 compressed) at 0x0000e000 in 0.1 seconds (effective 1127.4 kbit/s)...
Hash of data verified.
Compressed 322400 bytes to 180653...
Writing at 0x00010000... (8 %)
Writing at 0x0001bdcd... (16 %)
Writing at 0x00026fde... (25 %)
Writing at 0x0002c62c... (33 %)
Writing at 0x00032305... (41 %)
Writing at 0x00037bad... (50 %)
Writing at 0x0003db4c... (58 %)
Writing at 0x0004317c... (66 %)
Writing at 0x000484bf... (75 %)
Writing at 0x0004dc28... (83 %)
Writing at 0x00056f64... (91 %)
Writing at 0x0005e91f... (100 %)
Wrote 322400 bytes (180653 compressed) at 0x00010000 in 1.8 seconds (effective 1442.1 kbit/s)...
Hash of data verified.

Leaving...
Hard resetting via RTS pin...
=================================== [SUCCESS] Took 7.62 seconds ===================================

Environment    Status    Duration
-------------  --------  ------------
master         SUCCESS   00:00:07.616
=================================== 1 succeeded in 00:00:07.616 ===================================
[serial] Opening /dev/ttyACM2 at 115200
[serial] Waiting for first 500-sample stats line (~360 s)...
  54025,1.1944,39.6,27.48
  54747,0.4282,39.6,27.48
  55469,0.2028,39.6,27.47
  56191,1.2846,39.6,27.47
  56913,1.4198,39.6,27.47
  57635,0.5409,39.6,27.47
  58357,1.3747,39.6,27.47
  59079,0.7212,39.6,27.47
  59801,0.5409,39.6,27.47
  60523,0.8113,39.6,27.47
  61245,0.6761,39.6,27.47
  61967,0.7212,39.6,27.46
  62689,0.5409,39.6,27.46
  63411,1.1493,39.6,27.47
  64133,1.3747,39.6,27.46
  64855,0.3831,39.6,27.47
  65577,0.3831,38.6,27.46
  66299,0.7212,39.6,27.46
  67021,1.6677,39.6,27.46
  67743,0.7437,38.6,27.46
  68465,1.9156,38.6,27.46
  69187,1.9156,38.6,27.45
  69909,1.2846,39.6,27.46
  70631,0.3380,39.6,27.45
  71353,0.5409,39.6,27.45
  72075,0.7662,39.6,27.45
  72797,0.3831,39.6,27.45
  73519,1.5775,39.6,27.45
  74241,0.6535,39.6,27.45
  74963,-0.1127,39.6,27.46
  75685,1.3071,39.6,27.46
  76407,0.3606,39.6,27.46
  77129,1.0141,39.6,27.45
  77851,0.6986,39.6,27.45
  78573,-0.2930,39.6,27.45
  79295,0.4507,39.6,27.45
  80017,0.7888,39.6,27.45
  80739,0.7437,39.6,27.45
  81461,0.6310,38.6,27.45
  82183,0.6310,39.6,27.45
  82905,0.7662,39.6,27.45
  83627,1.7803,39.6,27.45
  84349,0.5859,39.6,27.45
  85071,1.1268,39.6,27.45
  85793,-0.3606,39.6,27.45
  86515,1.0367,40.6,27.46
  87237,0.9465,40.6,27.45
  87959,1.8254,39.6,27.45
  88681,1.4423,39.6,27.45
  89403,1.2395,39.6,27.45
  90125,0.0225,38.6,27.45
  90847,0.5859,39.6,27.45
  91569,1.2620,39.6,27.45
  92291,0.5859,39.6,27.45
  93013,0.6986,38.6,27.45
  93735,1.0817,39.6,27.45
  94457,0.6761,39.6,27.44
  95179,0.9014,39.6,27.44
  95901,-0.0451,39.6,27.44
  96623,1.6677,39.6,27.44
  97345,0.7437,38.6,27.45
  98067,0.8564,39.6,27.44
  98789,0.8564,39.6,27.44
  99511,0.7888,39.6,27.45
  100233,0.3831,39.6,27.44
  100955,0.5183,39.6,27.45
  101677,1.2395,39.6,27.45
  102399,1.3296,39.6,27.44
  103121,1.3522,38.6,27.44
  103843,1.3972,39.6,27.44
  104565,1.4423,38.6,27.44
  105287,-0.1352,38.6,27.44
  106009,0.2704,38.6,27.44
  106731,1.7803,38.6,27.44
  107453,0.2479,39.6,27.44
  108175,0.5859,39.6,27.44
  108897,1.4874,39.6,27.44
  109619,1.3522,39.6,27.44
  110341,0.8338,39.6,27.44
  111063,-0.0225,39.6,27.44
  111785,-0.0676,38.6,27.43
  112507,0.6085,38.6,27.43
  # timeout t=113229
  113950,1.1268,38.6,27.43
  114672,0.7437,38.6,27.44
  115394,0.7437,39.6,27.43
  116116,-0.2254,39.6,27.43
  116838,1.3296,39.6,27.43
  117560,1.6001,39.6,27.44
  118282,1.8705,39.6,27.43
  119004,0.1352,39.6,27.44
  119726,0.8338,39.6,27.44
  120448,0.6986,38.6,27.44
  121170,1.1268,39.6,27.43
