time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T00:03:24.011+00:00,1366241,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:24.318+00:00,1366548,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:24.626+00:00,1366855,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:24.932+00:00,1367162,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:25.239+00:00,1367469,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:25.546+00:00,1367776,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:25.853+00:00,1368083,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:26.160+00:00,1368390,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:26.467+00:00,1368697,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:26.774+00:00,1369004,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:27.081+00:00,1369311,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:27.388+00:00,1369618,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:27.695+00:00,1369925,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:28.002+00:00,1370232,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:28.309+00:00,1370539,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:28.616+00:00,1370846,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:28.923+00:00,1371153,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:29.230+00:00,1371460,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:29.537+00:00,1371767,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:29.844+00:00,1372074,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:30.151+00:00,1372381,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:30.458+00:00,1372688,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:30.765+00:00,1372995,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:31.072+00:00,1373302,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:31.379+00:00,1373609,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:31.686+00:00,1373916,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:31.993+00:00,1374223,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:32.300+00:00,1374530,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:32.607+00:00,1374837,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:32.914+00:00,1375144,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:33.221+00:00,1375451,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:33.528+00:00,1375758,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:33.835+00:00,1376065,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:34.142+00:00,1376372,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:34.449+00:00,1376679,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:34.756+00:00,1376986,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:35.063+00:00,1377293,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:35.369+00:00,1377600,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:35.676+00:00,1377907,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:35.984+00:00,1378214,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:36.291+00:00,1378521,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:36.598+00:00,1378828,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:36.905+00:00,1379135,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:37.211+00:00,1379442,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:37.519+00:00,1379749,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:37.826+00:00,1380056,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:38.133+00:00,1380363,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:38.440+00:00,1380670,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:38.747+00:00,1380977,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:39.053+00:00,1381284,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:39.361+00:00,1381591,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:39.974+00:00,1381898,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:39.974+00:00,1382205,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:40.281+00:00,1382512,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:40.588+00:00,1382819,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:40.895+00:00,1383126,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:41.203+00:00,1383433,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:41.510+00:00,1383740,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:41.816+00:00,1384047,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:42.123+00:00,1384354,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:42.430+00:00,1384661,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:42.737+00:00,1384968,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:43.044+00:00,1385275,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:43.351+00:00,1385582,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:43.658+00:00,1385889,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:43.965+00:00,1386196,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:44.272+00:00,1386503,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:44.579+00:00,1386810,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:44.886+00:00,1387117,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:45.194+00:00,1387424,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:45.500+00:00,1387731,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:45.807+00:00,1388038,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:46.114+00:00,1388345,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:46.421+00:00,1388652,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:46.728+00:00,1388959,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:47.035+00:00,1389266,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:47.342+00:00,1389573,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:47.649+00:00,1389880,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:47.956+00:00,1390187,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:48.263+00:00,1390494,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:48.570+00:00,1390801,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:48.877+00:00,1391108,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:49.184+00:00,1391415,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:49.491+00:00,1391722,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:49.798+00:00,1392029,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:50.105+00:00,1392336,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:50.412+00:00,1392643,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:50.719+00:00,1392950,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:51.026+00:00,1393257,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:51.333+00:00,1393564,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:51.640+00:00,1393871,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:51.947+00:00,1394178,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:52.254+00:00,1394485,41.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:52.561+00:00,1394792,40.3,28.84,0.0,10,15.0,-35.5
2026-07-20T00:03:52.868+00:00,1395099,40.3,28.84,0.0,10,15.0,-35.5
